Building: au_building_15, -6156.754, -562.0804, 5.391986, 1.38277, -0.3023026, 0.1
Building: au_building_8, -2488.744, -1398.847, 2.012052, 0.7691795, 0.4666035, 0.1
Building: au_building_2, -697.2988, -1816.906, 1.448766, 1.71017, 0.2340534, 0.1
Building: au_building_6, 262.0391, -742.403, 5.078438, 0.9998199, -0.8670869, 0.1
Building: au_building_5, 4646.445, -445.1728, 5.512453, 1.027658, 1.092582, 0.1
Building: au_building_14, -3167.178, -892.738, 3.977803, 0.9894463, 0.2644396, 0.1
Building: au_building_0, -990.9453, -1390.023, 2.667213, 1.621197, 1.238334, 0.1
Building: au_building_15, 5856.918, -1326.392, 3.180207, 1.534479, 0.5681415, 0.1
Building: au_building_9, -2892.268, 69.74317, 7.155376, 0.7676238, -0.06085634, 0.1
Building: au_building_1, -4514.312, 159.6506, 7.908364, 1.658564, 0.3042679, 0.1
Building: au_building_5, -1934.361, -438.6644, 5.464573, 0.7923841, -0.6143005, 0.1
Building: au_building_7, 801.6211, -828.9381, 4.527001, 1.311182, -0.9411954, 0.1
Building: au_building_10, 1356.156, -1093.59, 3.596498, 0.9736772, -1.331196, 0.1
Building: au_building_2, -1911.932, -75.83279, 6.62716, 0.8787664, -0.1142995, 0.1
Building: au_building_8, 2763.08, -1116.206, 3.853564, 1.257143, 0.806366, 0.1
Building: au_building_11, 518.707, -1502.151, 1.835555, 0.787376, 0.3146293, 0.1
Building: au_building_14, -5458.498, -1423.944, 2.649229, 0.9188702, 1.2901, 0.1
Building: au_building_8, 6274.004, -35.74387, 6.957729, 0.9158058, -0.9610054, 0.1
Building: au_building_3, -3459.73, -1492.108, 2.556126, 0.9909617, -0.6318572, 0.1
Building: au_building_12, -5782.499, 312.4789, 7.709509, 1.012075, -0.8832057, 0.1
Building: au_building_14, -1530.211, 37.3609, 7.702573, 1.63715, 1.414574, 0.1
Building: au_building_11, -2759.707, -299.0128, 6.628004, 1.124083, 1.059796, 0.1
Building: au_building_12, 729.0859, -544.3333, 5.068467, 0.8620914, 1.059019, 0.1
Building: au_building_4, -3491.449, -710.8002, 5.046993, 1.343028, -0.8977196, 0.1
Building: au_building_13, -3662.762, -810.3143, 4.800306, 0.7716334, -1.277648, 0.1
Building: au_building_14, 4554.111, -749.5709, 4.956076, 1.346092, -1.040968, 0.1
Building: au_building_1, 6469.301, 152.8982, 7.341672, 0.9890509, 0.1788981, 0.1
Building: au_building_13, -215.0195, -1327.625, 3.163617, 1.661655, 1.027459, 0.1
Building: au_building_15, 1629.779, -169.2688, 7.012232, 1.231276, 0.5713727, 0.1
Building: au_building_11, 5251.918, -1213.156, 3.064868, 0.9815567, 0.1672738, 0.1
Building: au_building_13, 801.6523, -1113.393, 3.940643, 0.9411532, -0.5540104, 0.1
Building: au_building_0, -3426.367, -1434.048, 2.732583, 0.8362391, 0.9800627, 0.1
Building: au_building_8, 3529.381, -641.3077, 5.001395, 1.333768, -0.4644318, 0.1
Building: au_building_6, -4437.74, -796.0796, 4.195456, 1.452017, 1.387485, 0.1
Building: au_building_3, -6308.482, 130.0376, 7.919366, 1.081473, 0.07913899, 0.1
Building: au_building_12, 1528.621, -1446.085, 2.345578, 1.701995, -1.149745, 0.1
Building: au_building_8, -6176.795, 321.2916, 7.882791, 1.153914, -1.112803, 0.1
Building: au_building_8, -3779.678, -581.7166, 5.022266, 1.613402, -0.06780887, 0.1
Building: au_building_14, -316.0605, -718.603, 4.606647, 1.702206, -1.006064, 0.1
Building: au_building_2, -5008.981, 73.32053, 7.846526, 1.300467, 0.6665911, 0.1
Building: au_building_13, -4892.514, -113.4981, 6.469114, 1.72835, -0.8038821, 0.1
Building: au_building_1, -4404.238, -579.0259, 5.632998, 1.541381, 0.6330074, 0.1
Building: au_building_11, 105.2598, -1656.351, 1.568602, 1.079814, 0.5326499, 0.1
Building: au_building_8, 5176.813, -1221.55, 2.966464, 1.427051, -0.04403925, 0.1
Building: au_building_2, 3105.377, -202.179, 6.559173, 1.153757, 1.473284, 0.1
Building: au_building_13, -6330.956, -1561.491, 1.490828, 1.287918, 0.5737945, 0.1
Building: au_building_12, -2997.602, -1652.022, 2.150217, 1.434597, -1.382511, 0.1
Building: au_building_10, -1609.928, -565.9424, 5.293084, 1.334435, 1.254276, 0.1
Building: au_building_10, -3340.137, -1507.626, 1.748543, 1.282441, -1.063102, 0.1
Building: au_building_13, -507.0625, -542.0347, 5.711013, 0.9839734, 0.4758775, 0.1
Building: au_building_15, -5012.753, -272.5765, 6.274287, 1.367729, -0.7795172, 0.1
Building: au_building_12, -471.5273, -1448.162, 2.816379, 1.460977, -1.451443, 0.1
Building: au_building_12, -426.1055, -928.5339, 3.635821, 1.661216, 0.7768685, 0.1
Building: au_building_7, 541.582, -1243.334, 2.629858, 0.8850452, 0.8563184, 0.1
Building: au_building_2, -86.62109, -1102.84, 3.147241, 1.109656, 0.9701293, 0.1
Building: au_building_5, 5739.488, 79.51434, 7.46349, 1.08593, -1.001174, 0.1
Building: au_building_2, -4337.41, -921.9573, 4.199231, 1.660639, -0.599848, 0.1
Building: au_building_14, 6092.051, -4.941248, 7.439293, 1.413929, -0.5615664, 0.1
Building: au_building_7, 6473.605, 326.2679, 7.857205, 0.9553378, 0.1565392, 0.1
Building: au_building_10, 2069.455, -1152.841, 2.863292, 1.478352, 1.429448, 0.1
Building: au_building_7, 4004.619, -401.5718, 5.74316, 0.9155974, 0.8697388, 0.1
Building: au_building_10, 443.5313, 76.59145, 7.585398, 1.237054, -0.9631076, 0.1
Building: au_building_8, 1135.553, -1649.449, 1.741376, 0.9505357, 0.5127668, 0.1
Building: au_building_3, -5635.6, -213.8606, 6.673656, 1.00647, 1.038668, 0.1
Building: au_building_6, -3004.34, -25.95583, 7.251144, 0.8284839, -0.1368797, 0.1
Building: au_building_4, 5074.332, 47.58125, 7.484259, 0.9261006, -0.652941, 0.1
Building: au_building_5, -5678.742, -1410.58, 2.121348, 1.301434, 0.4836494, 0.1
Building: au_building_4, 3264.152, -1477.088, 1.842886, 1.056686, 0.3266957, 0.1
Building: au_building_12, 1873.891, -1453.793, 1.856637, 1.044246, -0.1210566, 0.1
Building: au_building_13, -5654.011, 41.36834, 6.90703, 1.632094, 1.412421, 0.1
Building: au_building_11, 3085.523, 107.4047, 7.948755, 1.00346, -0.5131397, 0.1
Building: au_building_10, -2291.77, -1419.089, 2.551236, 1.249238, 0.8319024, 0.1
Building: au_building_12, 858.8105, -473.0547, 5.395152, 1.095239, -0.2358618, 0.1
Building: au_building_5, -4586.469, -210.8105, 6.136273, 0.8246841, 0.5115504, 0.1
Building: au_building_1, 1394.961, -425.7607, 5.381966, 0.8140433, 0.2670538, 0.1
Building: au_building_15, -523.8281, -807.8942, 4.830041, 1.276802, -1.284659, 0.1
Building: au_building_2, -3024.508, -885.8734, 3.766789, 1.12984, 0.5235693, 0.1
Building: au_building_8, 2044.725, -1221.342, 3.370091, 1.47027, -0.6465299, 0.1
Building: au_building_6, -4526.402, -1548.201, 1.658277, 0.9784764, 0.7102389, 0.1
Building: au_building_15, -5400.113, -526.6537, 5.738134, 1.231693, 1.415134, 0.1
Building: au_building_5, -221.4766, -779.0203, 4.493594, 0.8615302, 0.6864159, 0.1
Building: au_building_6, 3124.49, 166.3521, 7.429815, 1.124071, -0.002545834, 0.1
Building: au_building_13, -4189.176, -1490.493, 1.914701, 1.358081, -1.263857, 0.1
Building: au_building_5, -4601.845, -1665.274, 1.703185, 1.508734, 1.372791, 0.1
Building: au_building_6, 732.4512, -649.1975, 5.422239, 1.095792, 1.437798, 0.1
Building: au_building_5, -2936.771, -735.5637, 4.346574, 0.9488629, -0.720551, 0.1
Building: au_building_2, -6313.898, -320.797, 6.509652, 1.517082, 0.6182188, 0.1
Building: au_building_11, 4550.477, 84.53378, 7.00567, 1.303193, -0.5244272, 0.1
Building: au_building_11, 4446.617, -73.13132, 7.017358, 1.660341, 0.2057121, 0.1
Building: au_building_10, -1431.426, -1689.429, 2.000321, 1.745685, -0.9740134, 0.1
Building: au_building_2, -2416.391, -148.2398, 6.806783, 1.356868, -0.4767492, 0.1
Building: au_building_7, 3497.316, -845.7054, 4.576124, 0.8148543, 0.1344192, 0.1
Building: au_building_2, -1907.871, -285.4852, 6.291831, 1.576707, -1.110391, 0.1
Building: au_building_5, -1933.973, -993.4557, 4.182467, 1.450536, -0.7079492, 0.1
Building: au_building_7, 395.8027, -1476.507, 2.120534, 1.342486, -0.5733399, 0.1
Building: au_building_8, 467.1621, -208.2307, 6.926304, 1.452009, 1.01071, 0.1
Building: au_building_12, -3673.758, -640.2029, 4.571282, 1.391604, 1.044763, 0.1
Building: au_building_9, -1122.652, -797.828, 4.284218, 0.8711091, -0.9712987, 0.1
Building: au_building_14, 6186.891, -505.3873, 5.466747, 0.8102713, 1.074712, 0.1
Building: au_building_1, -291.2734, -1307.742, 2.660019, 0.8041626, -0.5027974, 0.1
Building: au_building_4, 1150.725, -723.1207, 5.141385, 1.150613, 1.17586, 0.1
Building: au_building_14, -4559.692, 49.04221, 6.872987, 0.7944969, 0.6766734, 0.1
Building: au_building_5, -2524.949, -1048.911, 4.107102, 1.248784, -0.4158914, 0.1
Building: au_building_11, -1411.961, 282.8375, 7.664188, 0.9830122, -0.02684736, 0.1
Building: au_building_9, 5267.6, -1668.291, 1.614625, 1.470709, -1.306777, 0.1
Building: au_building_13, -5436.01, -1659.838, 1.450102, 0.8384488, 0.5088633, 0.1
Building: au_building_10, -4578.894, -459.5531, 5.971399, 1.204183, 1.43957, 0.1
Building: au_building_7, 6132.197, -1473.795, 2.546271, 0.9037256, 0.5724699, 0.1
Building: au_building_8, 3108.711, -960.1949, 4.144872, 1.514034, 1.235904, 0.1
Building: au_building_12, 243.0273, -1324.586, 2.920488, 1.126633, -1.07301, 0.1
Building: au_building_10, 4859.049, -662.1105, 4.553975, 1.341605, 1.204315, 0.1
Building: au_building_14, 2382.578, -123.7928, 6.989352, 0.9295493, -1.461955, 0.1
Building: au_building_12, 4700.609, -1534.657, 1.995096, 1.468823, -0.9708745, 0.1
Building: au_building_7, -710.043, 182.6644, 7.86149, 1.684634, -1.0663, 0.1
Building: au_building_10, -5277.474, -980.8066, 4.354164, 1.642119, 0.6386771, 0.1
Building: au_building_15, -2987.662, -960.1217, 4.369853, 1.681822, 0.451705, 0.1
Building: au_building_9, 3365.256, -194.6014, 6.671487, 1.578387, 1.494612, 0.1
Building: au_building_7, 3228.348, -1189.035, 2.81826, 0.9593763, 1.320038, 0.1
Building: au_building_12, 5880.469, -853.1533, 4.260233, 1.26713, -0.6275444, 0.1
Building: au_building_15, 1383.176, -1464.95, 2.353376, 0.8736981, 0.49065, 0.1
Building: au_building_14, -1090.703, -1504.02, 2.168459, 1.52125, -1.17715, 0.1
Building: au_building_7, 443.8145, 45.76448, 7.723107, 0.7954388, 0.2411494, 0.1
Building: au_building_12, -5031.622, 65.36307, 7.706922, 1.531234, -0.5251539, 0.1
Building: au_building_1, 4017.555, -93.34581, 6.955837, 0.9138497, 1.154898, 0.1
Building: au_building_10, 1557.904, -1449.369, 2.489114, 0.806396, -0.0341444, 0.1
Building: au_building_6, 3834.961, -432.4338, 5.797623, 1.700628, 0.5439401, 0.1
Building: au_building_0, 1189.156, -1476.417, 2.32895, 1.557068, 0.5302956, 0.1
Building: au_building_3, 4072.949, -297.4477, 6.458584, 1.228189, -0.2180152, 0.1
Building: au_building_10, 497.2715, -969.0845, 3.919528, 1.112148, -0.792994, 0.1
Building: au_building_14, -3178.832, -155.2957, 6.703938, 1.648739, -1.392827, 0.1
Building: au_building_1, -4770.768, -1526.076, 2.261194, 1.149836, 1.34265, 0.1
Building: au_building_5, -97.33984, -615.5395, 5.014674, 0.9510435, -1.371345, 0.1
Building: au_building_6, -5967.054, -1289.881, 2.374353, 0.7796538, 0.1711352, 0.1
Building: au_building_2, -5809.446, -182.2699, 6.646016, 1.232649, -0.8084149, 0.1
